Time: 1389, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5248, Behaviour: 1, Fault: 1,100,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5850, Behaviour: 1, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,45, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6495, Behaviour: 1, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7500, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,56, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12708, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,117, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13487, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32008, Behaviour: 2, Fault: 3,95.0475,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32610, Behaviour: 2, Fault: 2,91.5095,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34097, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,27, Elligible Total,21, DiagTot,8, Elligible DiagTot,2, FailTot,0, MemoryTot,19, %Memory,0.904762, %Failure,0,,,,,,,,,,,,,,,,,
Time: 637, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 1342, Behaviour: 2, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 1955, Behaviour: 2, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 3809, Behaviour: 2, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,170, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5161, Behaviour: 1, Fault: 6,78.446,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5766, Behaviour: 1, Fault: 5, n/a,5, DIAGNOSED ,Time Taken,211, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6901, Behaviour: 1, Fault: 3,94.8447,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7584, Behaviour: 1, Fault: 1,67.9578,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 8186, Behaviour: 1, Fault: 2,88.4034,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 8788, Behaviour: 1, Fault: 3,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9826, Behaviour: 1, Fault: 6,96.7627,96.7627,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10429, Behaviour: 1, Fault: 3,100,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11446, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12060, Behaviour: 1, Fault: 5,99.1668,5, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12832, Behaviour: 1, Fault: 1,99.8288,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13474, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14691, Behaviour: 1, Fault: 1,84.5154,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20465, Behaviour: 3, Fault: 6,92.8148,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31518, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35788, Behaviour: 3, Fault: 1,68.313,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,20, Elligible Total,15, DiagTot,8, Elligible DiagTot,3, FailTot,0, MemoryTot,12, %Memory,0.8, %Failure,0,,,,,,,,,,,,,,,,,
Time: 9667, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,154, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10598, Behaviour: 1, Fault: 3, n/a,3, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11211, Behaviour: 1, Fault: 6,84.4516,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11888, Behaviour: 1, Fault: 3,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12902, Behaviour: 1, Fault: 3,100,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13530, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14312, Behaviour: 1, Fault: 4,69.5046, FAILURE 3, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,
Time: 16248, Behaviour: 3, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19247, Behaviour: 3, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19866, Behaviour: 3, Fault: 4,68.9757,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20467, Behaviour: 3, Fault: 2,98.9247,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 21069, Behaviour: 3, Fault: 3,99.486,99.486,99.486,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 22241, Behaviour: 3, Fault: 4,98.3158,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 22844, Behaviour: 3, Fault: 4,90.5988,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28248, Behaviour: 1, Fault: 1,100,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28926, Behaviour: 1, Fault: 6,93.7736,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29546, Behaviour: 1, Fault: 6,100,100,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30149, Behaviour: 2, Fault: 2,98.9285,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30751, Behaviour: 2, Fault: 6,84.8623,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31367, Behaviour: 2, Fault: 4,97.8345,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31968, Behaviour: 2, Fault: 3,77.4832,77.4832,77.4832,77.4832,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32570, Behaviour: 2, Fault: 3,87.372,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33172, Behaviour: 2, Fault: 3,93.3418,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34536, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35311, Behaviour: 3, Fault: 4,97.9573,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35912, Behaviour: 3, Fault: 3,86.8344,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,26, Elligible Total,22, DiagTot,6, Elligible DiagTot,2, FailTot,1, MemoryTot,19, %Memory,0.863636, %Failure,0.05,,,,,,,,,,,,,,,,,
Time: 1532, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 2144, Behaviour: 2, Fault: 3, n/a,3, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 2757, Behaviour: 2, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,44, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 4409, Behaviour: 2, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5702, Behaviour: 1, Fault: 1,99.7783,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6327, Behaviour: 1, Fault: 2,68.6597,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6999, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,279, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7880, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9371, Behaviour: 1, Fault: 5,99.6672,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9973, Behaviour: 1, Fault: 2,98.9247,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10982, Behaviour: 1, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12061, Behaviour: 1, Fault: 6, n/a,6, DIAGNOSED ,Time Taken,280, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12952, Behaviour: 1, Fault: 6,87.9664,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13555, Behaviour: 1, Fault: 2,97.413,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14157, Behaviour: 1, Fault: 3,94.3638,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15324, Behaviour: 3, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15936, Behaviour: 3, Fault: 3,93.7289,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 16566, Behaviour: 3, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 17168, Behaviour: 3, Fault: 3,97.3059,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 17970, Behaviour: 3, Fault: 4,73.8132,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19933, Behaviour: 3, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20675, Behaviour: 3, Fault: 1,100,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 21277, Behaviour: 3, Fault: 3,82.6789,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 22226, Behaviour: 3, Fault: 4,93.9739,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 23024, Behaviour: 3, Fault: 6,98.2988,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 23627, Behaviour: 3, Fault: 2,84.3345,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 24230, Behaviour: 3, Fault: 3,99.486,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 24832, Behaviour: 3, Fault: 2,85.7635,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25434, Behaviour: 1, Fault: 6,70.8326,6, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26066, Behaviour: 1, Fault: 2,98.9285,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27232, Behaviour: 1, Fault: 2,98.9247,98.9247,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27836, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,117, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28758, Behaviour: 1, Fault: 5,99.6667,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29974, Behaviour: 1, Fault: 1,89.2028,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30581, Behaviour: 2, Fault: 2,78.6076,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31184, Behaviour: 2, Fault: 3,82.8508,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31786, Behaviour: 2, Fault: 3,91.5833,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32857, Behaviour: 2, Fault: 4,70.1207,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33552, Behaviour: 2, Fault: 4,82.0303,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34183, Behaviour: 2, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,17, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34800, Behaviour: 2, Fault: 2,98.9285,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35416, Behaviour: 3, Fault: 2,87.9179,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,42, Elligible Total,37, DiagTot,11, Elligible DiagTot,6, FailTot,0, MemoryTot,31, %Memory,0.837838, %Failure,0,,,,,,,,,,,,,,,,,
Time: 6244, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,18, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6862, Behaviour: 1, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 8537, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9358, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10004, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10742, Behaviour: 1, Fault: 4, DECENTRALISED, n/a,4, DIAGNOSED ,Time Taken,116, ,,,,,,,,,,,,,,,,,,,,,,,
Time: 11662, Behaviour: 1, Fault: 2,98.9247,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12266, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12984, Behaviour: 1, Fault: 5,99.6667,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13776, Behaviour: 1, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14379, Behaviour: 1, Fault: 3,74.6202,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14982, Behaviour: 1, Fault: 5,99.5001,99.5001,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15583, Behaviour: 3, Fault: 6,94.2223,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 16185, Behaviour: 3, Fault: 2,75.5148,75.5148,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 17313, Behaviour: 3, Fault: 1,82.102,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 18446, Behaviour: 3, Fault: 2,100,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19048, Behaviour: 3, Fault: 3,96.2711,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19650, Behaviour: 3, Fault: 2,86.321,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20629, Behaviour: 3, Fault: 1,100,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 22058, Behaviour: 3, Fault: 6,88.6376,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 22660, Behaviour: 3, Fault: 3,92.5681,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 23463, Behaviour: 3, Fault: 4,73.3671,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 24072, Behaviour: 3, Fault: 2,98.3985,98.3985,98.3985,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 24674, Behaviour: 3, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25276, Behaviour: 1, Fault: 3,97.8038,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25878, Behaviour: 1, Fault: 2,98.9247,98.9247,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26480, Behaviour: 1, Fault: 3,98.6409,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27536, Behaviour: 1, Fault: 6,98.8095,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28529, Behaviour: 1, Fault: 1,100,100,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29170, Behaviour: 1, Fault: 3,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 29902, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30618, Behaviour: 2, Fault: 3,89.673,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31248, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31860, Behaviour: 2, Fault: 2,100,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32640, Behaviour: 2, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,168, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33408, Behaviour: 2, Fault: 3,99.1449,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34229, Behaviour: 2, Fault: 1,100,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34831, Behaviour: 2, Fault: 3,93.9962,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35476, Behaviour: 3, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,39, Elligible Total,35, DiagTot,11, Elligible DiagTot,7, FailTot,0, MemoryTot,28, %Memory,0.8, %Failure,0,,,,,,,,,,,,,,,,,
Time: 600, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 1311, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 1923, Behaviour: 2, Fault: 3, n/a,3, DIAGNOSED ,Time Taken,14, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 2705, Behaviour: 2, Fault: 6,81.0279,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 3307, Behaviour: 2, Fault: 6,94.0263,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5765, Behaviour: 1, Fault: 3,68.196,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 6526, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 7352, Behaviour: 1, Fault: 5,99.6672,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 8092, Behaviour: 1, Fault: 3,99.486,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 8695, Behaviour: 1, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9350, Behaviour: 1, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 9963, Behaviour: 1, Fault: 2,80.6235,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10566, Behaviour: 1, Fault: 3,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 11448, Behaviour: 1, Fault: 6,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12213, Behaviour: 1, Fault: 2,96.8633,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 12817, Behaviour: 1, Fault: 4,99.8335,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 13446, Behaviour: 1, Fault: 1,99.5565,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 14530, Behaviour: 1, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,116, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15246, Behaviour: 3, Fault: 2,97.8796,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 15848, Behaviour: 3, Fault: 3,100,100,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 16807, Behaviour: 3, Fault: 4,84.1814,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 17408, Behaviour: 3, Fault: 3,80.6717,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 18362, Behaviour: 3, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,27, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 19372, Behaviour: 3, Fault: 6, n/a,6, DIAGNOSED ,Time Taken,502, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 20474, Behaviour: 3, Fault: 3,81.6828,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 22041, Behaviour: 3, Fault: 1,90.1553,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 22643, Behaviour: 3, Fault: 2,98.9436,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 23245, Behaviour: 3, Fault: 3,77.0866,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 23848, Behaviour: 3, Fault: 3,90.2436,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 24451, Behaviour: 3, Fault: 4,79.6265,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25052, Behaviour: 1, Fault: 3,97.6387,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 25683, Behaviour: 1, Fault: 1,99.5565,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 26491, Behaviour: 1, Fault: 4,99.8335,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27094, Behaviour: 1, Fault: 4,100,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 27697, Behaviour: 1, Fault: 5,99.8335,99.8335,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28316, Behaviour: 1, Fault: 4,99.1668,99.1668,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 28979, Behaviour: 1, Fault: 1,70.3321, FAILURE 3, n/a,1, DIAGNOSED ,Time Taken,85, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,
Time: 29666, Behaviour: 1, Fault: 4,99.8335,99.8335,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30267, Behaviour: 2, Fault: 2,80.3338,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 30877, Behaviour: 2, Fault: 4,82.474,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 31627, Behaviour: 2, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,16, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Time: 32243, Behaviour: 2, Fault: 3,82.8509,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 33227, Behaviour: 2, Fault: 1,99.7783,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 34686, Behaviour: 2, Fault: 1,98.4715,1, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35376, Behaviour: 3, Fault: 4,86.4089,4, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 35977, Behaviour: 3, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,13, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
Total Faults,46, Elligible Total,42, DiagTot,11, Elligible DiagTot,7, FailTot,1, MemoryTot,34, %Memory,0.809524, %Failure,0.0285714,,,,,,,,,,,,,,,,,
Time: 911, Behaviour: 2, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,13, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 1535, Behaviour: 2, Fault: 6, n/a,3, DIAGNOSED ,Time Taken,14, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 2149, Behaviour: 2, Fault: 2, n/a,2, DIAGNOSED ,Time Taken,11, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 2958, Behaviour: 2, Fault: 6,87.9974,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 3889, Behaviour: 2, Fault: 4, n/a,4, DIAGNOSED ,Time Taken,117, ,,,,,,,,,,,,,,,,,,,,,,,,
Time: 4606, Behaviour: 2, Fault: 2,79.9939,2, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5208, Behaviour: 1, Fault: 6,76.5514,3, CLASSIFIED ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 5864, Behaviour: 1, Fault: 1, n/a,1, DIAGNOSED ,Time Taken,12, ELLIGIBLE,,,,,,,,,,,,,,,,,,,,,,,,
